id,text_id,annotator_id,minority_id,negative_emotions,call_to_action,source_of_knowledge,irony_sarcasm,topic,text,rating,sentiment,text_length,word_count,text_clean
14051,53835,8,71,True,True,1,True,1, Działo się to  np wtedy gdy usiłując wyłowić z tłumu komunistów po prostu wyszukiwano  Żydów,1,1,93,15,dziać na przykład usiłować wyłowić tłum komunista prosty wyszukiwać żyd
8467,50137,6,71,True,True,1,True,5,  gt Już sami  żydzi w sensie religijnym  gt więc z małej litery mają problem z tą  gt spuścizną jeśli podchodzą do niej bez  gt późniejszej  dwutusiącletniej tradycji  gt w końcu to jeden z głównych problemów  gt dzisiejszego Izraela,0,0,234,38,   gt sam żydzieć sens religijny gt mały litera problem ten gt spuścizny podchodzić gt późniejszy dwutusiącletni tradycja gt koniec główny problem gt dzisiejszy izraela
5795,39585,5,72,True,True,2,True,10, zaś tam gdzie lokalne społeczności współpracowały z  Niemcami procent ten często przekraczał  99,0,0,97,13,lokalny społeczność współpracować niemcami procent przekraczać
4626,70157,3,77,True,True,1,True,10, Nienawidzący  Rosjan i,0,0,23,3,nienawidzący rosjanin
8932,21133,6,71,True,True,1,True,3, Socjaliści napadają silnych  np  żydów aby rozdawać słabym  np biednym  Niemcom,2,1,80,11,socjaliść napadać silny na przykład żyd rozdawać słaby na przykład biedny niemiec
5148,2362,2,88,True,True,0,True,10, Rozwój tego  pasożyta odbywa się w dwóch cyklach  wolnożyjącym i pasożytniczym,0,0,79,11,rozwój pasożyta odbywać dwa cykla wolnożyć pasożytniczy
9988,128868,2,72,True,True,1,True,3,  No bo jak się spojrzy na tytuły wątków często będące wynikiem obiektywnej relacji dziennikarzy to  te rozsypane  pucle układają się w pewną całość  Niemcy chcą uchwały o mordach  1945 Musimy upamiętnić zbrodnie sowieckie Uchwała tchnie duchem Steinbach Sowieckie zbrodnie dzielą radnych sejmiku  46 chce zadeklarować narodowość,2,1,329,46,   spojr tytuł wątek być wynik obiektywny relacja dziennikarz rozsypać pucle układać pewien całość niemiec chcieć uchwała mord    musieć upamiętnić zbrodnia sowiecki uchwała tchnie duch steinbach sowiecki zbrodnia dziel radny sejmik    zadeklarować narodowość
4076,61802,4,71,True,True,2,True,1,  Ze stanowiska  formalno prawnego dokument Bolesława Pobożnego był przywilejem nadanym  Żydom zamieszkującym ziemie na których rozciągała się władza księcia,0,0,157,19,   stanowisko formalno prawny dokument bolesława pobożny przywilej nadanym żyd zamieszkuć ziemia rozciągać władza książę
7650,2986,2,71,True,True,2,True,1, aby przejąć ich majątek w latach wojny wiedzieli powstanie  UB i większość funkcjonariuszy będzie pochodzenia  żydowskiego,2,1,123,16,przejąć majątek rok wojna wiedzieć powstać ub większość funkcjonariusz pochodzeć żydowskiy
12528,56338,4,71,True,True,1,True,1, swiatowymi organizacjami  zydowskimi ktore usilowaly im  te wlasnosc wydrzec,0,0,77,9,swiatowy organizacja zydowski usilowaly wlasnosc wydrzec
6392,117769,3,72,True,True,1,True,7,  gt Czyn ten uwieczniony został na najsłynniejszym i  najbardziej znanym  gt w Polsce obrazie  namalowamym przez syna  Niemki i Czecha za pieniądze  gt  Rosenbluma,0,0,164,24,   gt czyn uwiecznić najsłynniejszym bardzo znany gt Polska obrazie namalowamy syn niemek czech pieniądz gt rosenbluma
11660,18175,2,31,True,True,2,True,5, Zapomniałeś o parszywych bolszewikach i jeszcze  bardziej parszywych  muzułmanach którzy na każdym skrzyżowaniu w Polsce chcą postawić meczet,2,1,142,18,zapomniać być parszywy bolszewik parszywy muzułmana każdy skrzyżowanie Polska chcieć postawić meczet
9317,58314,6,77,True,True,1,True,1,  23 sierpnia  sowiecki Państwowy Komitet Obrony  GKO wydał rezolucję  9898 głoszącą armia ma skierować jeńców wojennych do ciężkich robót na Syberii i Dalekim Wschodzie,0,0,169,24,    sierpień sowiecki państwowy komitet obrona gko wydać rezolucja    głoszącą armia skierować jeńca wojenny ciężki robota syberia daleki wschód
9708,61830,6,71,True,True,1,True,1, Diana Pinto Też nie jestem optymistką i  nie można zbyt optymistycznie podchodzić do całej złożoności problemu  żydowskiego w Europie,0,0,134,19,diana pinto optymistka zbyt optymistyczć podchodzić cały złożoność problem żydowskiy Europa
14123,53872,8,77,True,True,1,True,10, wokół duszy sąsiadów  Niemców ani  Sowietów są tylko polscy SĄSIEDZI,0,0,69,10,wokół dusza sąsiad niemiec sowieta polski sąsiad
10520,123938,5,72,True,True,1,True,10, no ale on jest  niemcem a to wiele tlumaczy czyli blog o kosmetykach naturalnych,2,1,81,14,niemcem tlumaczyć blog kosmetyek naturalny
1917,79218,11,88,True,True,0,True,5, PZPN to banda nierobów i  darmozjadów,2,1,38,6,pzpn banda nieroba darmozjad
47,101850,10,71,True,True,0,True,2, ale  żydzi go powiesili,1,1,24,4,żydzieć powiesić
636,49547,11,71,True,True,0,True,18,"Nie tęsknię za Tobą, Żydzie.
Posted by Marucha w dniu 2011-04-07 (czwartek)
Wtedy gdy byłem dzieckiem i nastolatkiem, obserwowałem co dzieje się w moim kraju i z moim krajem. Nie rozumialem jeszcze wtedy mechanizmow tego co się działo, demoralizujacego, negatywnego wplywu jaki Ty, Żydzie, miałeś na mój kraj,na mentalność i zachowanie jego mieszkańców.. ;t=7106
Nie wiedziałem wtedy jeszcze, że to Ty, Żydzie, wymordowałeś tych najlepszych synów i córki narodu polskiego, których nie zdążyli wymordować hitlerowcy.. 
Nie wiedziałem wtedy jeszcze, że to Ty, Żydzie, pod polskim nazwiskiem prowadziłeś na każdym polu  kulturalnym, ekonomicznym, społecznym  politykę antypolska.. 
Prawdę mówiąc nie wiedziałem nawet, że istniejesz wśród nas, przekonywany od dziecka, że wszyscy Żydzi zostali zagazowani lub zamordowani w inny sposób w czasie okupacji.
Dopiero po latach, patrząc wstecz, zdałem sobie sprawe z tego, że wielu moich kolegów i koleżanek, która wyraźnie unikała mnie i moich kumpli, to byli ci  mityczni wtedy -Zydzi.
Cześć z nich nosiła polskie nazwiska takie. jak  Sławomir Patocki.. 
Dlaczego pamiętam własnie jego, pomimo że chodziłem z nim do szkoły podstawowej ponad pół wieku temu? Pamiętam jego  niezrozumiałą wtedy z dziecięcego punktu widzenia  arogancję i wrogość w stosunku do reszty kolegów. Tolerował tylko czterech, którzy (zrozumialem to po wielu latach) byli również Żydami.
Po latach zdałem sobie sprawę z tego, że nie mogę, nie potrafię żyć w atmosferze, jaka istniała w państwie, które stworzyłeś dla nas, Polaków, a które nazwałeś w przypływie fantazji Polska Rzeczpospolita Ludowa.
Po następnych kliku latach, mając dostęp do niecenzurowanych informacji o historii mojego kraju, zrozumiałem jeszcze więcej.
Podobnie, jak wielu Polaków, przywitałem z radością upadek tzw. komuny. To, że był to kolejny mit wyprodukowany przez ciebie, Żydzie, na mój, polski użytek, zrozumiałem po następnych kilkunastu latach. Zrozumiałem również sporo mechanizmów propagandowych, jakimi się na co dzień posługujesz po to, aby twój, Żydzie, monopol na manipulowanie ludzkim życiem, nie został w jakikolwiek sposób zagrożony.
Zrozumiałem, że holokaust, którym karmiono mnie od przedszkola, to nie historia, a fikcja mająca na celu zabezpieczyć monopol, o którym napisałem powyżej, przed jakąkolwiek krytyką, bo to mogło by go osłabić.
Nie tęsknie za tobą, Żydzie, bo  biorąc pod uwagę twoją odwieczną tradycję i mentalność, twój brak tolerancji dla wszystkiego, co inne, twoją przerażającą, bo ciągnącą się przez stulecia mściwość  jesteś wszystkim tym, czego w moim kraju nie chciałbym widzieć i spotykać.
Dlatego dzisiaj, 5 marca 2010 roku, jestem w Australii a nie w Polsce, gdzie należę i gdzie powinienem być.
Mam 56 lat. Być może uda mi się dożyć chwili, gdy Polska będzie naprawdę wolna, a rząd będzie składał się z Polaków, a nie Żydów z polskimi nazwiskami, krewnych lub spadkobierców tych samych Żydów, którzy ten kraj niszczyli i rabowali na rozkaz swoich współplemieńców, którzy okupowali sąsiednią i silniejszą od nas Rosję.
Od momentu, gdy 25 lat temu zrozumiałem, kim jesteś, Żydzie, postanowiłem że zrobię wszystko, co w mojej mocy, aby twój trujący wpływ na innych przynajmniej osłabić, wierząc, że wyrosną w tym czasie nowe pokolenia, wolne od twojego jadu i które będą go w stanie obalić.
Pomagasz mi bardzo, Żydzie, tym że nie liczysz się z nikim i z niczym; że twoja mordercza natura wtedy, gdy może dojść do głosu tak, jak to ma miejsce w Palestynie, jest najlepszym przykładem, czego musimy się obawiać w kontakatach z tobą.
Nie wierzę w to, że Polacy tęsknią za tobą, Żydzie. To twoja kolejna kuglarska sztuczka, która ma za cel taką tęsknotę w nich wmówić. Zrobię, co w mojej mocy, aby ten kolejny szwindel spalił na panewce.",2,1,3763,574,tęsknić żydzie posted maruch dzień czwartek być być dziecko nastolatkie obserwować być dziać kraj kraj rozumial mechanizmow dziać demoralizujacy negatywny wplyw żydzie mieć być krajny mentalność zachować mieszkaniec wiedzieć być żydzie wymordować być dobry syn córka naród polski zdążyć wymordować hitlerowca wiedzieć być żychać polski nazwisko prowadzić być każdy pole kulturalny ekonomiczny społeczny polityka antypolski prawda mówić wiedzieć być istniejesz przekonywać dziecko żydzieć zostać zagazować zamordować czas okupacja dopiero rok patrzeć wstecz zdać być sprawy mój kolega koleżanka wyraźnie unikać mój kumplia mityczny zydzić cześć nosić polski nazwisko Sławomir patocki pamiętać własnie chodzić być szkoła podstawowy pół wiek pamiętać niezrozumiały dziecięcy punkt widzenie arogancja wrogość stosunek reszta kolega tolerować cztery zrozumial rok żyd rok zdać być sprawa móc potrafić żyć atmosfera jaki istnieć państwo stworzyć być polak nazwać być przypływo fantazja polski rzeczpospolita ludowy następny klik rok mieć dostęp niecenzurowany informacja historia mój kraj zrozumieć być podobnie polak przywitać być radość upadek komuna kolejny mit wyprodukować żyda polski użytek zrozumieć być następny kilkanaście rok zrozumieć być sporo mechanizm propagandowy jaki dzień posługiwać żydzie monopol manipulowanie ludzki życie jakikolwiek zagrożyć zrozumieć być holokaust karmiić przedszkole historia fikcja mająca cel zabezpieczyć monopol napisać być powyżej jakąkolwiek krytyka móc osłabić tęsknąć żydzie brać uwaga twój odwieczny tradycja mentalność brak tolerancja wszystko twój przerażać ciągnąć stulecie mściwość być co kraj chcieć by być widzieć spotykać marzec australia Polska należeć powinien być rok udać dożyć chwila Polska naprawdę wolny rząd składać polak żyd polski nazwisko krewny spadkobierca sam żyd kraj niszczyli rabować rozkaz swój współplemieńiec okupować sąsiednia silniejszyć rosję moment rok zrozumieć być kto być żydzie postanowić być zrobić mój moc trować wpływ przynajmniej osłabić wierić wyrosnąć czas nowy pokolenie wolny twój jad stan obalić pomagać żyda liczyć niki nic morderczać natura dojść głos miejsce palestyno dobry przykład co musieć obawiać kontakat wierzyć Polak tęsknić żydzie kolejny kuglarski sztuczek cel taki tęsknota wmówić zrobić mój moc kolejny szwindel spalić panewka
1199,53027,12,13,True,True,0,True,0, Postanowili ze za publiczne uzycie slowa  Nigger czyli  czarnuch bedzie sie placilo kare w wysokosci  500 dolarow,0,0,114,17,postanowić publiczny uzyt slowy nigger czarnuch placilo kare wysokosci    dolarow
